date,consignee,consignee_country,shipper,shipper_country,shipment_origin,shipment_destination,port_of_lading,port_of_lading_country,port_of_unlading_country,transport_method,goods_shipped,parcel_size_mt,weight,parcel_bin_2
2018-06-30T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,3289.1,2500 - 5000
2018-06-30T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,3839.49,2500 - 5000
2018-06-30T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1190,0 - 2500
2018-06-30T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,3710,2500 - 5000
2018-06-29T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4941.52,2500 - 5000
2018-06-28T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,2196.91,0 - 2500
2018-06-28T00:00:00Z,"Henan Great Sources Co., Ltd.",China,Minerales Y Agregados Del Pacifico S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE ZINC,<4000t,144.91,0 - 2500
2018-06-28T00:00:00Z,Anglo Europe Minerals Ltd.,United Kingdom,Faeza Alloyers S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United Kingdom,Maritime,"CONCENTRADO DE ZINC, CONCENTRADO DE ZINC",<4000t,397.3,0 - 2500
2018-06-27T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5791,5000 - 7500
2018-06-27T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,23.095,0 - 2500
2018-06-26T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,7150,5000 - 7500
2018-06-25T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,9717.51,7500 - 10000
2018-06-21T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC,<4000t,1936.095,0 - 2500
2018-06-20T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1500,0 - 2500
2018-06-20T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,10188.82,10000 - 12500
2018-06-19T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,9500,7500 - 10000
2018-06-19T00:00:00Z,"Chenzhou Dongbo Mining Co., Ltd.",China,Asia Global Renewabe Resourses Sa,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,MINERALES DE CINC Y SUS CONCENTRADOS,<4000t,109.05,0 - 2500
2018-06-18T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,22.915,0 - 2500
2018-06-18T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2018-06-14T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.23,0 - 2500
2018-06-14T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Ensenada (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.95,0 - 2500
2018-06-12T00:00:00Z,"Qingdao Easea International Logistics Co., Ltd.",NA,Asia Global Renewabe Resourses Sa,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,MINERALES DE CINC Y SUS CONCENTRADOS,<4000t,130.36,0 - 2500
2018-06-11T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,2744.317,2500 - 5000
2018-06-11T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,67.935,0 - 2500
2018-06-08T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,7201.2,5000 - 7500
2018-06-05T00:00:00Z,"Qingdao Easea International Logistics Co., Ltd.",NA,Asia Global Renewabe Resourses Sa,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,MINERALES DE CINC Y SUS CONCENTRADOS,<4000t,254.08,0 - 2500
2018-06-02T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2018-05-31T00:00:00Z,"Himgiri Metals Pvt., Ltd.",India,Compania De No Ferrosos De Mexico,Mexico,Mexico,India,Veracruz (MX),Mexico,India,Maritime,CONCENTRADOS DE ZINC,<4000t,22.715,0 - 2500
2018-05-31T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,10037.82,10000 - 12500
2018-05-30T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5700,5000 - 7500
2018-05-26T00:00:00Z,Glencore International Ag,Switzerland,Coymet Sa De Cv,Mexico,Mexico,Switzerland,Altamira (MX),Mexico,Switzerland,Maritime,ZINC CALAMINE,<4000t,103.586,0 - 2500
2018-05-21T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2018-05-17T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,10161.56,10000 - 12500
2018-05-17T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2018-05-10T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2018-05-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4111.81,2500 - 5000
2018-05-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4920.18,2500 - 5000
2018-05-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,629.03,0 - 2500
2018-05-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,797.48,0 - 2500
2018-05-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,100.64,0 - 2500
2018-05-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,141.17,0 - 2500
2018-04-30T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,27.18,0 - 2500
2018-04-28T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.036,0 - 2500
2018-04-27T00:00:00Z,Sumitomo Corporation,Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6000,5000 - 7500
2018-04-26T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,15000,12500 and up
2018-04-26T00:00:00Z,Mester Global Resources Ltd.,United Kingdom,Minas Canmex Sa De Cv,Mexico,Mexico,China,Manzanillo (MX),Mexico,United Kingdom,Maritime,MINERAL DE CINC,<4000t,92.47,0 - 2500
2018-04-26T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC.,<4000t,3652.665,2500 - 5000
2018-04-24T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,9950.22,7500 - 10000
2018-04-24T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,10251.022,10000 - 12500
2018-04-24T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5948.738,5000 - 7500
2018-04-24T00:00:00Z,Ocean Partners Usa Inc.,United States,Cia Minera Mexicana De Avino Sa Cv,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,17.358,0 - 2500
2018-04-24T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,1144.41,0 - 2500
2018-04-24T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4607.42,2500 - 5000
2018-04-19T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE CINC,<4000t,25.036,0 - 2500
2018-04-18T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2018-04-12T00:00:00Z,Metal Trading Worldwide Llc,United States,Real De Dulces Nombres S.A.P.I. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,United States,Maritime,MINERAL DE CINC,<4000t,103.62,0 - 2500
2018-04-12T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE CINC,<4000t,26.446,0 - 2500
2018-04-10T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,22.68,0 - 2500
2018-04-10T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Ensenada (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,27.606,0 - 2500
2018-04-06T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5837.9,5000 - 7500
2018-04-05T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC,<4000t,2119.82,0 - 2500
2018-04-05T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,23.06,0 - 2500
2018-03-24T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,14300,12500 and up
2018-03-23T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6742.48,5000 - 7500
2018-03-22T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5021.22,5000 - 7500
2018-03-22T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,8550.02,7500 - 10000
2018-03-22T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5072.28,5000 - 7500
2018-03-22T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE CINC,<4000t,25.22,0 - 2500
2018-03-17T00:00:00Z,H&H Metals Corp,United States,Ewr S.A. De C.V,Mexico,Mexico,Japan,Altamira (MX),Mexico,United States,Maritime,CONCENTRADOS ZINC,<4000t,129.118,0 - 2500
2018-03-15T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,13186,12500 and up
2018-03-15T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE CINC,<4000t,25.036,0 - 2500
2018-03-15T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,50.45,0 - 2500
2018-03-12T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2018-03-09T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE CINC,<4000t,24.45,0 - 2500
2018-03-01T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2018-02-28T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2018-02-26T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2018-02-24T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5800,5000 - 7500
2018-02-24T00:00:00Z,"Guangxi Jinruide Trading Co., Ltd.",China,Asia Global Renewabe Resourses Sa,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,MINERALES DE CINC,<4000t,39.56,0 - 2500
2018-02-22T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,50.77,0 - 2500
2018-02-20T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Germany,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1355.07,0 - 2500
2018-02-19T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Germany,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,8703.4,7500 - 10000
2018-02-16T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2018-02-16T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.036,0 - 2500
2018-02-15T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4593.81,2500 - 5000
2018-02-15T00:00:00Z,Hamburg Metals Inc.,Panama,Metalurgica Met Mex PeÑoles S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Panama,Maritime,TORTAS DE ZINC,<4000t,801.72,0 - 2500
2018-02-14T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE CINC,<4000t,89.969,0 - 2500
2018-02-13T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5774.46,5000 - 7500
2018-02-13T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,349.14,0 - 2500
2018-02-13T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,298.72,0 - 2500
2018-02-09T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5983.44,5000 - 7500
2018-02-08T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,7954.1,7500 - 10000
2018-02-08T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,23.115,0 - 2500
2018-02-08T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.406,0 - 2500
2018-02-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,472.91,0 - 2500
2018-02-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1491.36,0 - 2500
2018-02-03T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,465.757,0 - 2500
2018-02-01T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5798.53,5000 - 7500
2018-01-31T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5123.07,5000 - 7500
2018-01-30T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5853.41,5000 - 7500
2018-01-30T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,>7000t,7439.15,5000 - 7500
2018-01-27T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,13000,12500 and up
2018-01-27T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,13000,12500 and up
2018-01-23T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,10128.09,10000 - 12500
2018-01-23T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,10438.61,10000 - 12500
2018-01-23T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Ensenada (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.793,0 - 2500
2018-01-12T00:00:00Z,Mester Global Resources Ltd.,United Kingdom,Noga Logistic Sa De Cv,Mexico,Mexico,China,Manzanillo (MX),Mexico,United Kingdom,Maritime,MINERAL DE ZINC,<4000t,148.695,0 - 2500
2018-01-11T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,China,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,835.19,0 - 2500
2018-01-11T00:00:00Z,Metco Suisse Gmb H,Switzerland,Metalurgica Met Mex PeÑoles S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADOS DE ZINC,<4000t,236.1,0 - 2500
2018-01-08T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,China,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,2410.47,0 - 2500
2018-01-02T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6000,5000 - 7500
2017-12-29T00:00:00Z,Cliveden Trading Ag,NA,Metco Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,306.235,0 - 2500
2017-12-28T00:00:00Z,Metco Suisse Gmb H,Switzerland,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,South Korea,Maritime,CONCENTRADO DE ZINC,<4000t,1999.49,0 - 2500
